lang,year_month,n_questions,median_body_len,log_body_len,median_code_blocks,frac_with_code,ari,post_copilot_beta,did_copilot_beta,post_copilot_ga,did_copilot_ga,post_chatgpt,did_chatgpt,post_gpt4,did_gpt4,post_llama2,did_llama2,post_code_llama,did_code_llama,post_devin,did_devin,post_claude35,did_claude35
csharp,2018-04,9171,1291.0,7.163946684342547,2.0,0.8618471268127794,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2018-05,9860,1256.0,7.136483208590247,2.0,0.863184584178499,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2018-06,8736,1281.0,7.156176637480615,2.0,0.8600045787545788,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2018-07,9335,1287.0,7.160845906664299,2.0,0.8652383502945903,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2018-08,9423,1290.0,7.1631723908466425,2.0,0.8617213201740422,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2018-09,8295,1279.0,7.154615356913663,2.0,0.8596745027124774,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2018-10,9284,1302.0,7.172424577124845,2.0,0.8656828953037484,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2018-11,8419,1315.0,7.182352111885263,2.0,0.8685116997268084,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2018-12,7509,1305.0,7.174724309836376,2.0,0.8705553335996804,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2019-01,8681,1330.0,7.193685818395112,2.0,0.8691395000575971,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2019-02,8291,1308.0,7.1770187659099,2.0,0.870582559401761,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2019-03,8907,1311.0,7.179307969504034,2.0,0.8665094869203996,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2019-04,9051,1341.0,7.201916317531627,2.0,0.8689647552756602,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2019-05,8963,1346.0,7.205635176410364,2.0,0.8789467812116479,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2019-06,7551,1358.0,7.214504414151143,2.0,0.8778969672891008,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2019-07,8369,1335.0,7.197435354096591,2.0,0.8723861871191301,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2019-08,7661,1358.0,7.214504414151143,2.0,0.8819997389374755,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2019-09,7798,1366.5,7.220739534296136,2.0,0.8761220825852782,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2019-10,8357,1326.0,7.190676034332207,2.0,0.8720832834749312,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2019-11,7955,1327.0,7.191429330036379,2.0,0.872784412319296,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2019-12,7149,1349.0,7.2078598714324755,2.0,0.8845992446496014,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2020-01,7751,1354.0,7.2115567333138015,2.0,0.8624693587924139,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2020-02,7648,1324.0,7.1891677384203225,2.0,0.8766997907949791,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2020-03,7742,1330.0,7.193685818395112,2.0,0.8803926633944718,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2020-04,8518,1308.0,7.1770187659099,2.0,0.8640525945057526,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2020-05,8534,1295.0,7.16703787691222,2.0,0.853527068197797,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2020-06,7843,1326.0,7.190676034332207,2.0,0.8625525946704067,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2020-07,7745,1408.0,7.25063551189868,2.0,0.8721755971594577,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2020-08,7010,1390.0,7.237778191923443,2.0,0.8643366619115549,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2020-09,6413,1451.0,7.280697195384741,2.0,0.8727584593793857,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2020-10,6154,1473.5,7.296074228255331,2.0,0.8891777705557361,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2020-11,5944,1452.5,7.281729719998931,2.0,0.8818977119784657,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2020-12,5672,1438.0,7.271703706887368,2.0,0.8769393511988717,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2021-01,6154,1433.5,7.268571635421419,2.0,0.8815404614884628,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2021-02,5763,1457.0,7.284820912568604,2.0,0.8766267568974493,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2021-03,6349,1423.0,7.261225091971921,2.0,0.8746259253425737,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2021-04,5861,1460.0,7.2868764117507,2.0,0.8768128305749872,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2021-05,5687,1409.0,7.251344983372214,2.0,0.8730437840689291,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2021-06,5578,1410.0,7.252053951852814,2.0,0.872534958766583,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2021-07,5180,1416.5,7.256650035601907,2.0,0.8691119691119691,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2021-08,5072,1394.5,7.241008052976377,2.0,0.8706624605678234,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2021-09,5025,1409.0,7.251344983372214,2.0,0.865273631840796,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2021-10,5242,1395.5,7.241724385385232,2.0,0.867607783288821,0.688,1,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2021-11,5558,1392.5,7.239573846922003,2.0,0.8666786613889889,0.688,1,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2021-12,4984,1362.5,7.217810202285643,2.0,0.8731942215088283,0.688,1,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2022-01,5225,1375.0,7.226936018493289,2.0,0.861244019138756,0.688,1,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2022-02,5063,1364.0,7.21890970761906,2.0,0.8617420501678846,0.688,1,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2022-03,5648,1408.0,7.25063551189868,2.0,0.8693342776203966,0.688,1,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2022-04,5176,1387.5,7.235979306746854,2.0,0.8597372488408037,0.688,1,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2022-05,5472,1396.0,7.242082359256962,2.0,0.868421052631579,0.688,1,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2022-06,5279,1377.0,7.228388451573604,2.0,0.8550861905663951,0.688,1,0.688,1,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2022-07,5205,1392.0,7.239214973779806,2.0,0.8620557156580211,0.688,1,0.688,1,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2022-08,5463,1367.0,7.221105098182496,2.0,0.8639941424125938,0.688,1,0.688,1,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2022-09,4977,1374.0,7.226209010100671,2.0,0.866787221217601,0.688,1,0.688,1,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2022-10,5030,1388.0,7.236339342754344,2.0,0.863220675944334,0.688,1,0.688,1,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2022-11,5157,1414.0,7.254884810077338,2.0,0.863486523172387,0.688,1,0.688,1,0.688,1,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2022-12,4647,1430.0,7.266128779556451,2.0,0.863352700667097,0.688,1,0.688,1,0.688,1,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2023-01,4691,1461.0,7.2875606403097235,2.0,0.8703901087188233,0.688,1,0.688,1,0.688,1,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2023-02,4110,1431.0,7.266827347520591,2.0,0.864720194647202,0.688,1,0.688,1,0.688,1,0.688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2023-03,4227,1531.0,7.3343293503005365,2.0,0.8769813106221906,0.688,1,0.688,1,0.688,1,0.688,1,0.688,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2023-04,3673,1575.0,7.362645270417825,2.0,0.8769398312006534,0.688,1,0.688,1,0.688,1,0.688,1,0.688,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2023-05,3796,1627.5,7.395414624716288,2.0,0.8680189673340358,0.688,1,0.688,1,0.688,1,0.688,1,0.688,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2023-06,3768,1509.0,7.31986492980897,2.0,0.8434182590233545,0.688,1,0.688,1,0.688,1,0.688,1,0.688,0,0.0,0,0.0,0,0.0,0,0.0
csharp,2023-07,3839,1557.0,7.351158226430694,2.0,0.8447512373013806,0.688,1,0.688,1,0.688,1,0.688,1,0.688,1,0.688,0,0.0,0,0.0,0,0.0
csharp,2023-08,3622,1570.0,7.359467638255621,2.0,0.8589177250138045,0.688,1,0.688,1,0.688,1,0.688,1,0.688,1,0.688,1,0.688,0,0.0,0,0.0
csharp,2023-09,3032,1602.5,7.37994401913321,2.0,0.8575197889182058,0.688,1,0.688,1,0.688,1,0.688,1,0.688,1,0.688,1,0.688,0,0.0,0,0.0
csharp,2023-10,3171,1670.0,7.421177528595393,2.0,0.8631346578366446,0.688,1,0.688,1,0.688,1,0.688,1,0.688,1,0.688,1,0.688,0,0.0,0,0.0
csharp,2023-11,3092,1629.0,7.396335293800808,2.0,0.8690168175937905,0.688,1,0.688,1,0.688,1,0.688,1,0.688,1,0.688,1,0.688,0,0.0,0,0.0
csharp,2023-12,2637,1694.0,7.43543801981455,2.0,0.8665149791429655,0.688,1,0.688,1,0.688,1,0.688,1,0.688,1,0.688,1,0.688,0,0.0,0,0.0
csharp,2024-01,2675,1669.0,7.4205789054108005,2.0,0.8687850467289719,0.688,1,0.688,1,0.688,1,0.688,1,0.688,1,0.688,1,0.688,0,0.0,0,0.0
csharp,2024-02,2698,1682.0,7.428333194190806,2.0,0.8721275018532246,0.688,1,0.688,1,0.688,1,0.688,1,0.688,1,0.688,1,0.688,0,0.0,0,0.0
csharp,2024-03,2881,1656.0,7.4127640174265625,2.0,0.8587296077750781,0.688,1,0.688,1,0.688,1,0.688,1,0.688,1,0.688,1,0.688,1,0.688,0,0.0
java,2018-01,12058,1338.0,7.199678345691172,2.0,0.8668933488140653,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2018-02,11756,1343.0,7.203405521083095,2.0,0.8711296359305887,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2018-03,13286,1314.0,7.181591944611865,2.0,0.8692608761101912,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2018-04,13184,1356.0,7.213031659834869,2.0,0.8720418689320388,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2018-05,13227,1333.0,7.195937226475569,2.0,0.8637635140243441,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2018-06,11551,1329.0,7.1929342212158,2.0,0.8665050644965804,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2018-07,11494,1309.0,7.177782416195197,2.0,0.8583608839394467,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2018-08,11073,1317.0,7.183870715062453,2.0,0.8614648243475119,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2018-09,10479,1299.0,7.170119543449628,2.0,0.8604828705029106,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2018-10,12261,1318.0,7.1846291527173145,2.0,0.8632248593100074,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2018-11,11474,1332.0,7.195187320178709,2.0,0.8705769565975249,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2018-12,10223,1365.0,7.2196420401307355,2.0,0.874205223515602,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2019-01,10808,1367.0,7.221105098182496,2.0,0.8774056254626202,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2019-02,10749,1336.0,7.198183577101943,2.0,0.8726393152851428,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2019-03,11820,1354.0,7.2115567333138015,2.0,0.8734348561759729,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2019-04,10915,1395.0,7.241366283322318,2.0,0.8884104443426477,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2019-05,10817,1406.0,7.249215057114389,2.0,0.8907275584727743,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2019-06,9406,1431.0,7.266827347520591,2.0,0.8829470550712312,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2019-07,10568,1405.5,7.248859627929911,2.0,0.8822861468584405,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2019-08,8859,1464.0,7.289610521451167,2.0,0.899311434699176,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2019-09,9487,1368.0,7.221835825288449,2.0,0.8840518604406029,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2019-10,10960,1313.0,7.1808311990445555,2.0,0.8772810218978102,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2019-11,10103,1390.0,7.237778191923443,2.0,0.8728100564188854,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2019-12,8836,1409.0,7.251344983372214,2.0,0.8841104572204618,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2020-01,9722,1367.5,7.221470528480734,2.0,0.872248508537338,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2020-02,9805,1380.0,7.2305631534092925,2.0,0.8821009688934217,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2020-03,10836,1379.0,7.22983877815125,2.0,0.8850129198966409,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2020-04,12341,1420.0,7.259116128097101,2.0,0.8739162142451989,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2020-05,11770,1403.0,7.247080584585756,2.0,0.8750212404418012,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2020-06,10569,1400.0,7.244941546337007,2.0,0.8742548963951178,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2020-07,10168,1423.0,7.261225091971921,2.0,0.878933910306845,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2020-08,9107,1462.0,7.288244401020124,2.0,0.8773470956407159,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2020-09,8743,1385.0,7.234177179749849,2.0,0.8805901864348622,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2020-10,8751,1364.0,7.21890970761906,2.0,0.8865272540281111,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2020-11,8307,1452.0,7.2813856635702825,2.0,0.8899723125075237,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2020-12,7606,1454.0,7.282761179605593,2.0,0.8896923481462004,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2021-01,7827,1467.0,7.291656209174461,2.0,0.8782419828797752,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2021-02,7419,1408.0,7.25063551189868,2.0,0.8856988812508424,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2021-03,8470,1424.0,7.261927092702751,2.0,0.8736717827626919,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2021-04,7773,1477.0,7.298445101508147,2.0,0.8795831725202624,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2021-05,7804,1474.0,7.29641326877392,2.0,0.8750640697078421,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2021-06,7427,1449.0,7.27931883541462,2.0,0.8700686683721557,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2021-07,6799,1420.0,7.259116128097101,2.0,0.8688042359170466,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2021-08,6611,1439.0,7.272398392570047,2.0,0.8750567236424142,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2021-09,6465,1453.0,7.282073658093465,2.0,0.8696055684454757,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2021-10,6430,1398.0,7.243512974665482,2.0,0.8768273716951789,0.817,1,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2021-11,6748,1385.0,7.234177179749849,2.0,0.8617368109069354,0.817,1,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2021-12,6068,1417.0,7.257002707092073,2.0,0.8653592617007251,0.817,1,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2022-01,6321,1444.0,7.275864600546533,2.0,0.8723303274798292,0.817,1,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2022-02,5803,1417.0,7.257002707092073,2.0,0.865759090125797,0.817,1,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2022-03,6450,1433.0,7.2682230211595655,2.0,0.8598449612403101,0.817,1,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2022-04,6225,1441.0,7.273786317844895,2.0,0.8666666666666667,0.817,1,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2022-05,6363,1459.0,7.286191714702382,2.0,0.8689297501178689,0.817,1,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2022-06,5611,1464.0,7.289610521451167,2.0,0.8704330778827304,0.817,1,0.817,1,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2022-07,5300,1465.5,7.2906338884175055,2.0,0.8630188679245283,0.817,1,0.817,1,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2022-08,5201,1472.0,7.29505641646263,2.0,0.8656027686983272,0.817,1,0.817,1,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2022-09,4960,1473.5,7.296074228255331,2.0,0.865524193548387,0.817,1,0.817,1,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2022-10,5211,1471.0,7.294377299288821,2.0,0.8675877950489349,0.817,1,0.817,1,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2022-11,5330,1421.5,7.260171166000486,2.0,0.8621013133208255,0.817,1,0.817,1,0.817,1,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2022-12,4725,1563.0,7.355001921105257,2.0,0.8812698412698413,0.817,1,0.817,1,0.817,1,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2023-01,4627,1566.0,7.356918242356021,2.0,0.875945537065053,0.817,1,0.817,1,0.817,1,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2023-02,4028,1567.0,7.357556200910353,2.0,0.8666832174776564,0.817,1,0.817,1,0.817,1,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
java,2023-03,4399,1609.0,7.383989457978509,2.0,0.8767901795862696,0.817,1,0.817,1,0.817,1,0.817,1,0.817,0,0.0,0,0.0,0,0.0,0,0.0
java,2023-04,4200,1680.0,7.427144133408616,2.0,0.8873809523809524,0.817,1,0.817,1,0.817,1,0.817,1,0.817,0,0.0,0,0.0,0,0.0,0,0.0
java,2023-05,4088,1699.5,7.43867760444725,2.0,0.8698630136986302,0.817,1,0.817,1,0.817,1,0.817,1,0.817,0,0.0,0,0.0,0,0.0,0,0.0
java,2023-06,4178,1652.0,7.410347097821024,2.0,0.8496888463379607,0.817,1,0.817,1,0.817,1,0.817,1,0.817,0,0.0,0,0.0,0,0.0,0,0.0
java,2023-07,3953,1627.0,7.395107546562485,2.0,0.850999241082722,0.817,1,0.817,1,0.817,1,0.817,1,0.817,1,0.817,0,0.0,0,0.0,0,0.0
java,2023-08,3744,1728.0,7.455298485683291,2.0,0.8632478632478633,0.817,1,0.817,1,0.817,1,0.817,1,0.817,1,0.817,1,0.817,0,0.0,0,0.0
java,2023-09,3253,1697.0,7.437206366871292,2.0,0.8555179833999386,0.817,1,0.817,1,0.817,1,0.817,1,0.817,1,0.817,1,0.817,0,0.0,0,0.0
java,2023-10,3345,1677.0,7.425357887027151,2.0,0.8663677130044843,0.817,1,0.817,1,0.817,1,0.817,1,0.817,1,0.817,1,0.817,0,0.0,0,0.0
java,2023-11,3219,1652.0,7.410347097821024,2.0,0.8620689655172413,0.817,1,0.817,1,0.817,1,0.817,1,0.817,1,0.817,1,0.817,0,0.0,0,0.0
java,2023-12,2497,1766.0,7.4770384723196965,2.0,0.8562274729675611,0.817,1,0.817,1,0.817,1,0.817,1,0.817,1,0.817,1,0.817,0,0.0,0,0.0
java,2024-01,2826,1740.0,7.462214939768189,2.0,0.8503184713375797,0.817,1,0.817,1,0.817,1,0.817,1,0.817,1,0.817,1,0.817,0,0.0,0,0.0
java,2024-02,2739,1774.0,7.4815557019095165,2.0,0.8649142022635998,0.817,1,0.817,1,0.817,1,0.817,1,0.817,1,0.817,1,0.817,0,0.0,0,0.0
java,2024-03,3290,1708.5,7.443956209079356,2.0,0.8379939209726444,0.817,1,0.817,1,0.817,1,0.817,1,0.817,1,0.817,1,0.817,1,0.817,0,0.0
assembly,2018-01,234,858.5,6.756350824822904,2.0,0.8076923076923077,0.089,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
assembly,2018-02,262,970.5,6.878841268817495,2.0,0.8969465648854962,0.089,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
assembly,2018-03,301,1110.0,7.01301578963963,2.0,0.9036544850498339,0.089,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
assembly,2018-04,290,1069.0,6.975413927455952,2.0,0.8655172413793103,0.089,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
assembly,2018-05,274,992.0,6.900730664045173,2.0,0.8321167883211679,0.089,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
assembly,2018-06,178,971.5,6.879870075492601,2.0,0.8370786516853933,0.089,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
assembly,2018-07,167,1074.0,6.980075940561763,2.0,0.8562874251497006,0.089,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
assembly,2018-08,161,994.0,6.902742737158593,2.0,0.84472049689441,0.089,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
