lang,year_month,n_questions,n_askers,gini,top10_share,hhi,questions_per_user,ari,post_copilot_beta,did_copilot_beta,post_copilot_ga,did_copilot_ga,post_chatgpt,did_chatgpt,post_gpt4,did_gpt4,post_llama2,did_llama2,post_code_llama,did_code_llama,post_devin,did_devin,post_claude35,did_claude35,lang_fe,month_fe
javascript,2022-02,11835,9176,0.205469890962961,0.26539923954372624,0.000828980512750217,1.2897776809067132,0.829,1,0.829,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,javascript,2022-02
javascript,2022-03,12606,9799,0.20393860754748097,0.2658257972394098,0.0008591337116023691,1.2864578018165118,0.829,1,0.829,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,javascript,2022-03
javascript,2022-04,12496,9586,0.2117572595064345,0.26784571062740076,0.0008031891588150717,1.3035677029000625,0.829,1,0.829,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,javascript,2022-04
javascript,2022-05,12334,9638,0.19832950371134098,0.2571752878222799,0.0005425972924984083,1.2797260842498444,0.829,1,0.829,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,javascript,2022-05
javascript,2022-06,11657,9140,0.1965699650983087,0.25829973406536844,0.0005572553139883079,1.275382932166302,0.829,1,0.829,1,0.829,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,javascript,2022-06
javascript,2022-07,11760,9144,0.20126064971045285,0.2586734693877551,0.0004827560275811004,1.2860892388451444,0.829,1,0.829,1,0.829,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,javascript,2022-07
javascript,2022-08,12047,9391,0.2009696219003522,0.261309869677098,0.0007389433305370629,1.2828239804067725,0.829,1,0.829,1,0.829,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,javascript,2022-08
javascript,2022-09,10929,8558,0.197078175089673,0.2564736023423918,0.0007827078012858025,1.2770507127833606,0.829,1,0.829,1,0.829,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,javascript,2022-09
javascript,2022-10,10749,8542,0.18609203877089056,0.24793004000372126,0.0005124328116215644,1.2583704050573636,0.829,1,0.829,1,0.829,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,javascript,2022-10
javascript,2022-11,10759,8649,0.17964517193998522,0.2482572729807603,0.00048698089563001,1.2439588391721585,0.829,1,0.829,1,0.829,1,0.829,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,javascript,2022-11
javascript,2022-12,9396,7661,0.1689686624390986,0.23988931460195828,0.0004594221502370238,1.2264717399817255,0.829,1,0.829,1,0.829,1,0.829,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,javascript,2022-12
javascript,2023-01,9275,7616,0.16500695089356499,0.24258760107816713,0.00047005761364709653,1.2178308823529411,0.829,1,0.829,1,0.829,1,0.829,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,javascript,2023-01
javascript,2023-02,7788,6502,0.15278950161437427,0.2357473035439137,0.0004407040818991407,1.1977852968317442,0.829,1,0.829,1,0.829,1,0.829,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,javascript,2023-02
javascript,2023-03,7847,6498,0.15958203488752243,0.24213075060532688,0.0004645523345204251,1.2076023391812865,0.829,1,0.829,1,0.829,1,0.829,1,0.829,0,0.0,0,0.0,0,0.0,0,0.0,javascript,2023-03
javascript,2023-04,7183,6026,0.14932020643386756,0.23499930391201448,0.000361213748744585,1.1920013275804846,0.829,1,0.829,1,0.829,1,0.829,1,0.829,0,0.0,0,0.0,0,0.0,0,0.0,javascript,2023-04
javascript,2023-05,7073,5983,0.14412006080000597,0.23610914746218012,0.000419990441624417,1.182182851412335,0.829,1,0.829,1,0.829,1,0.829,1,0.829,0,0.0,0,0.0,0,0.0,0,0.0,javascript,2023-05
javascript,2023-06,6799,5851,0.13071729384836947,0.22562141491395793,0.0003312176520079943,1.1620235857118442,0.829,1,0.829,1,0.829,1,0.829,1,0.829,0,0.0,0,0.0,0,0.0,0,0.0,javascript,2023-06
javascript,2023-07,6792,5773,0.13966038850691362,0.2317432273262662,0.0003459259213014412,1.176511345920665,0.829,1,0.829,1,0.829,1,0.829,1,0.829,1,0.829,0,0.0,0,0.0,0,0.0,javascript,2023-07
javascript,2023-08,6083,5263,0.1260135420370354,0.22143679105704422,0.0003068138814782814,1.1558046741402241,0.829,1,0.829,1,0.829,1,0.829,1,0.829,1,0.829,1,0.829,0,0.0,0,0.0,javascript,2023-08
javascript,2023-09,5094,4470,0.11483686119301648,0.21024734982332155,0.00034059331216244155,1.1395973154362415,0.829,1,0.829,1,0.829,1,0.829,1,0.829,1,0.829,1,0.829,0,0.0,0,0.0,javascript,2023-09
javascript,2023-10,4939,4343,0.11386066353048523,0.20874670986029562,0.00038932149793793246,1.1372323278839511,0.829,1,0.829,1,0.829,1,0.829,1,0.829,1,0.829,1,0.829,0,0.0,0,0.0,javascript,2023-10
javascript,2023-11,4692,4200,0.09942780010554947,0.19437340153452684,0.00033977043873630107,1.1171428571428572,0.829,1,0.829,1,0.829,1,0.829,1,0.829,1,0.829,1,0.829,0,0.0,0,0.0,javascript,2023-11
javascript,2023-12,4344,3817,0.11339379754524563,0.20925414364640885,0.00039469355500612184,1.138066544406602,0.829,1,0.829,1,0.829,1,0.829,1,0.829,1,0.829,1,0.829,0,0.0,0,0.0,javascript,2023-12
javascript,2024-01,4666,4119,0.1103695283906441,0.2055293613373339,0.0003228065095577,1.132799223112406,0.829,1,0.829,1,0.829,1,0.829,1,0.829,1,0.829,1,0.829,0,0.0,0,0.0,javascript,2024-01
javascript,2024-02,4283,3848,0.09618060426489097,0.1914545879056736,0.00033400404893369195,1.1130457380457381,0.829,1,0.829,1,0.829,1,0.829,1,0.829,1,0.829,1,0.829,0,0.0,0,0.0,javascript,2024-02
javascript,2024-03,4918,4381,0.10235796763335038,0.19845465636437576,0.0002775903011916785,1.1225747546222324,0.829,1,0.829,1,0.829,1,0.829,1,0.829,1,0.829,1,0.829,1,0.829,0,0.0,javascript,2024-03
typescript,2018-01,1943,1444,0.22959861595642003,0.276376737004632,0.0017257139860178759,1.3455678670360112,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2018-01
typescript,2018-02,1948,1425,0.2456378111603444,0.29876796714579057,0.0019300583128486438,1.367017543859649,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2018-02
typescript,2018-03,2214,1639,0.23591290214305438,0.2850045167118338,0.002005387413103279,1.3508236729713239,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2018-03
typescript,2018-04,2083,1518,0.24344290343371935,0.28804608737397985,0.0016771574474479527,1.3722002635046113,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2018-04
typescript,2018-05,2109,1603,0.21862812347758337,0.27406353722143195,0.00200252659637252,1.3156581409856518,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2018-05
typescript,2018-06,2094,1591,0.22039744815782664,0.2817574021012416,0.0018769231049918407,1.3161533626649906,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2018-06
typescript,2018-07,2179,1564,0.2549513550057571,0.29876089949518125,0.002027151829565077,1.393222506393862,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2018-07
typescript,2018-08,2312,1670,0.2514524584049893,0.29974048442906576,0.0015714610696711006,1.3844311377245508,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2018-08
typescript,2018-09,2148,1603,0.23139341853205872,0.28631284916201116,0.0016103499335920297,1.339987523393637,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2018-09
typescript,2018-10,2361,1721,0.24381774236140696,0.288860652265989,0.0011981728357588304,1.3718768158047647,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2018-10
typescript,2018-11,2063,1569,0.21779713406287043,0.27387300048473096,0.0013691359124091361,1.3148502230720205,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2018-11
typescript,2018-12,1949,1469,0.22494368828545194,0.28168291431503334,0.0015413569364089571,1.3267528931245745,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2018-12
typescript,2019-01,2323,1706,0.2388326834110599,0.28669823504089537,0.0014904576796559293,1.3616647127784292,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2019-01
typescript,2019-02,2389,1774,0.23608180674011806,0.2921724570950188,0.0017792936475800115,1.346674182638106,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2019-02
typescript,2019-03,2427,1844,0.21671796948108185,0.26782035434693036,0.0014754693668214461,1.3161605206073752,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2019-03
typescript,2019-04,2426,1842,0.21735263920628228,0.27040395713107995,0.0014680205985038424,1.3170466883821932,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2019-04
typescript,2019-05,2412,1830,0.21845961449582688,0.271558872305141,0.0012932848196826807,1.318032786885246,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2019-05
typescript,2019-06,2325,1746,0.22414243308822623,0.27440860215053764,0.0013047519944502256,1.331615120274914,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2019-06
typescript,2019-07,2504,1912,0.21211166735733286,0.26357827476038337,0.0010947340485255542,1.3096234309623431,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2019-07
typescript,2019-08,2268,1756,0.20493656418105924,0.26146384479717816,0.0012414888223236252,1.2915717539863325,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2019-08
typescript,2019-09,2300,1718,0.23106342055980159,0.28739130434782606,0.0015894139886578455,1.3387660069848661,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2019-09
typescript,2019-10,2432,1836,0.22091476393188855,0.26973684210526316,0.0014689014889196677,1.3246187363834423,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2019-10
typescript,2019-11,2592,1864,0.25675278506331795,0.30478395061728397,0.002195739978661789,1.390557939914163,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2019-11
typescript,2019-12,2379,1747,0.2429207290562119,0.29508196721311475,0.0018225537626856542,1.361763022323984,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2019-12
typescript,2020-01,2489,1875,0.2229864738181331,0.2740056247488951,0.0014183742335299025,1.3274666666666666,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2020-01
typescript,2020-02,2544,1891,0.2341170855658548,0.28891509433962265,0.0013213974921878087,1.3453199365415125,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2020-02
typescript,2020-03,2685,2038,0.22069341725100192,0.2774674115456238,0.001829184135604035,1.317468105986261,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2020-03
typescript,2020-04,3230,2346,0.24649743057810014,0.2891640866873065,0.0025739727209117312,1.3768115942028984,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2020-04
typescript,2020-05,3277,2414,0.2381498779244965,0.2862374122673177,0.0013659903327479443,1.3574979287489644,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2020-05
typescript,2020-06,3018,2215,0.2452619123483329,0.30119284294234594,0.0026413201814076887,1.362528216704289,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2020-06
typescript,2020-07,3099,2233,0.256576417540466,0.30977734753146174,0.00302203263062198,1.3878190774742498,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2020-07
typescript,2020-08,2795,2051,0.2463684105401702,0.30590339892665475,0.0025515791360114694,1.3627498781082399,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2020-08
typescript,2020-09,2753,2042,0.23522856198544692,0.286233200145296,0.002061087406018386,1.3481880509304602,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2020-09
typescript,2020-10,2769,2090,0.22262800209427341,0.27518959913326113,0.0015952033561482239,1.3248803827751197,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2020-10
typescript,2020-11,2512,1946,0.20215606404776088,0.2551751592356688,0.0011942675159235675,1.290853031860226,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2020-11
typescript,2020-12,2465,1919,0.20238016969199857,0.2661257606490872,0.0011732613588206495,1.2845231891610214,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2020-12
typescript,2021-01,2642,2066,0.19966466191750948,0.26381529144587434,0.001408562893364683,1.2787996127783157,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2021-01
typescript,2021-02,2519,2021,0.18145675253034876,0.2520841603811036,0.0012543021586951478,1.2464126669965363,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2021-02
typescript,2021-03,3069,2385,0.20184423527900908,0.2577386770935158,0.0011998393419261832,1.2867924528301886,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2021-03
typescript,2021-04,2790,2128,0.21660064138841728,0.2724014336917563,0.002167752212844132,1.3110902255639099,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2021-04
typescript,2021-05,2705,2148,0.18866589562745037,0.25582255083179295,0.001184497797943836,1.2593109869646182,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2021-05
typescript,2021-06,2759,2179,0.19234975658951528,0.2573396158028271,0.001197438650482043,1.2661771454795778,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2021-06
typescript,2021-07,2702,2158,0.18389940791463982,0.25129533678756477,0.0013412221448487046,1.252085264133457,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2021-07
typescript,2021-08,2830,2171,0.21257826830709334,0.27208480565371024,0.0017815180611569625,1.3035467526485491,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2021-08
typescript,2021-09,2798,2178,0.2033195034364701,0.2684060042887777,0.0014331691022025843,1.2846648301193755,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2021-09
typescript,2021-10,2836,2190,0.20711980988078907,0.26410437235543016,0.0015648592248364269,1.2949771689497718,0.789,1,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2021-10
typescript,2021-11,2714,2144,0.19208409408374488,0.2575534266764923,0.0010206636187046181,1.265858208955224,0.789,1,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2021-11
typescript,2021-12,2621,2135,0.1681797265287486,0.23464326592903473,0.0008581234448787061,1.2276346604215456,0.789,1,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2021-12
typescript,2022-01,2954,2350,0.185029458793702,0.24644549763033174,0.0008833254107554837,1.2570212765957447,0.789,1,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2022-01
typescript,2022-02,2825,2217,0.19967603514276247,0.2711504424778761,0.001278220690735375,1.2742444745151105,0.789,1,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2022-02
typescript,2022-03,3040,2404,0.18997613626412121,0.2523026315789474,0.001029042590027701,1.264559068219634,0.789,1,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2022-03
typescript,2022-04,2691,2228,0.15684120951079034,0.22965440356744704,0.0008275931401325225,1.2078096947935368,0.789,1,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2022-04
typescript,2022-05,2779,2261,0.1699856397550403,0.24001439366678662,0.0007842968669172394,1.2291021671826625,0.789,1,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2022-05
typescript,2022-06,2846,2342,0.16175968428879461,0.2354181307097681,0.0006805176872868135,1.215200683176772,0.789,1,0.789,1,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2022-06
typescript,2022-07,2915,2308,0.18990564551370281,0.2538593481989708,0.0009173583140378184,1.2629982668977469,0.789,1,0.789,1,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2022-07
typescript,2022-08,3048,2436,0.18322844342733022,0.2503280839895013,0.0007991127093365296,1.251231527093596,0.789,1,0.789,1,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2022-08
typescript,2022-09,2842,2289,0.17664324282612218,0.24208304011259676,0.0007676151583689118,1.2415902140672783,0.789,1,0.789,1,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2022-09
typescript,2022-10,2743,2257,0.1609251954990437,0.23259205249726578,0.0006646687176013873,1.2153300841825432,0.789,1,0.789,1,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2022-10
typescript,2022-11,2874,2396,0.15313332473630953,0.23451635351426584,0.0006351184933042578,1.1994991652754592,0.789,1,0.789,1,0.789,1,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2022-11
typescript,2022-12,2698,2249,0.15387351136375246,0.23610081541882877,0.0007407403336958273,1.1996442863494887,0.789,1,0.789,1,0.789,1,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2022-12
typescript,2023-01,2710,2246,0.15753500277656382,0.23726937269372694,0.0006527688893125092,1.2065894924309883,0.789,1,0.789,1,0.789,1,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2023-01
typescript,2023-02,2471,2068,0.15031639748353628,0.23350870093079726,0.0007040799129882354,1.1948742746615086,0.789,1,0.789,1,0.789,1,0.789,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2023-02
typescript,2023-03,2478,2090,0.14433348394097725,0.22962066182405166,0.000664117030514207,1.185645933014354,0.789,1,0.789,1,0.789,1,0.789,1,0.789,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2023-03
typescript,2023-04,2313,1953,0.14451189640512263,0.23346303501945526,0.0007448641291192528,1.1843317972350231,0.789,1,0.789,1,0.789,1,0.789,1,0.789,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2023-04
typescript,2023-05,2313,1963,0.14036281673563608,0.2287073065283182,0.0007758923462920998,1.1782985226693836,0.789,1,0.789,1,0.789,1,0.789,1,0.789,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2023-05
typescript,2023-06,2114,1871,0.10718697522864293,0.20387890255439925,0.0006422024096687489,1.1298770710849813,0.789,1,0.789,1,0.789,1,0.789,1,0.789,0,0.0,0,0.0,0,0.0,0,0.0,typescript,2023-06
typescript,2023-07,2337,2013,0.1280062137824296,0.21951219512195122,0.0006307711208995071,1.1609538002980626,0.789,1,0.789,1,0.789,1,0.789,1,0.789,1,0.789,0,0.0,0,0.0,0,0.0,typescript,2023-07
typescript,2023-08,2267,1933,0.1365894200306656,0.22805469783855314,0.0007026263749713239,1.172788411795137,0.789,1,0.789,1,0.789,1,0.789,1,0.789,1,0.789,1,0.789,0,0.0,0,0.0,typescript,2023-08
typescript,2023-09,1998,1752,0.11395070869956715,0.21121121121121122,0.0007054101148195241,1.1404109589041096,0.789,1,0.789,1,0.789,1,0.789,1,0.789,1,0.789,1,0.789,0,0.0,0,0.0,typescript,2023-09
typescript,2023-10,1857,1635,0.11325030177574233,0.20786214324178784,0.0008052895664108705,1.1357798165137614,0.789,1,0.789,1,0.789,1,0.789,1,0.789,1,0.789,1,0.789,0,0.0,0,0.0,typescript,2023-10
typescript,2023-11,1743,1531,0.11310034389681521,0.2099827882960413,0.0007988679576925846,1.1384715871979099,0.789,1,0.789,1,0.789,1,0.789,1,0.789,1,0.789,1,0.789,0,0.0,0,0.0,typescript,2023-11
typescript,2023-12,1554,1378,0.10723858837066384,0.20205920205920205,0.0009573831967654362,1.1277213352685052,0.789,1,0.789,1,0.789,1,0.789,1,0.789,1,0.789,1,0.789,0,0.0,0,0.0,typescript,2023-12
typescript,2024-01,1651,1467,0.10488861143418894,0.20048455481526348,0.0008390194295181488,1.125426039536469,0.789,1,0.789,1,0.789,1,0.789,1,0.789,1,0.789,1,0.789,0,0.0,0,0.0,typescript,2024-01
typescript,2024-02,1641,1450,0.10887263863497867,0.20475319926873858,0.0008641302753445103,1.1317241379310345,0.789,1,0.789,1,0.789,1,0.789,1,0.789,1,0.789,1,0.789,0,0.0,0,0.0,typescript,2024-02
typescript,2024-03,1747,1548,0.10704101087282887,0.20263308528906698,0.0007853843157081123,1.1285529715762275,0.789,1,0.789,1,0.789,1,0.789,1,0.789,1,0.789,1,0.789,1,0.789,0,0.0,typescript,2024-03
java,2018-01,12211,9563,0.19605100949320023,0.2531324215870936,0.0007678367355008508,1.2769005542193872,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2018-01
java,2018-02,11920,9345,0.19501741590988253,0.25083892617449666,0.0007358480473852529,1.2755484216158373,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2018-02
java,2018-03,13452,10505,0.19777191468090113,0.2536425810288433,0.0006615740781266179,1.280533079485959,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2018-03
java,2018-04,13355,10391,0.20067760882695154,0.25608386372145264,0.0008099698342122168,1.2852468482340487,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2018-04
java,2018-05,13354,10300,0.20604191173583858,0.25819979032499624,0.0008281532353323218,1.2965048543689321,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2018-05
java,2018-06,11698,9059,0.2045162380444332,0.2609847837237135,0.0006640885140339157,1.2913125068992162,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2018-06
java,2018-07,11636,9011,0.20429892436191677,0.2599690615331729,0.0006671221388181272,1.2913106203529021,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2018-07
java,2018-08,11212,8719,0.2014252461715748,0.2586514448804852,0.0006169807615279942,1.285927285239133,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2018-08
java,2018-09,10625,8319,0.19678093662275584,0.2549647058823529,0.0007690364013840836,1.2771967784589493,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2018-09
java,2018-10,12408,9466,0.21409469746350676,0.2657962604771115,0.0009797057990913703,1.3107965349672512,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2018-10
java,2018-11,11600,8912,0.21080478471491365,0.26698275862068965,0.0008502972651605232,1.3016157989228008,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2018-11
java,2018-12,10353,8048,0.20243626860492603,0.2604076113203902,0.0008435632768880088,1.286406560636183,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2018-12
java,2019-01,10931,8544,0.19782282812822824,0.25551184704052693,0.0006574368519370946,1.2793773408239701,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2019-01
java,2019-02,10893,8478,0.20149064349746024,0.25934086110346094,0.0007712200183909228,1.2848549186128804,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2019-02
java,2019-03,11937,9252,0.2038744462615212,0.25969674122476333,0.0008437317614721149,1.2902075226977952,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2019-03
java,2019-04,11071,8831,0.18412365821001087,0.24785475566796134,0.0006573463742181718,1.2536519080511834,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2019-04
java,2019-05,10980,8674,0.19130806929655572,0.25437158469945353,0.0007987531560943732,1.265851971408808,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2019-05
java,2019-06,9526,7600,0.18520456479220307,0.2527818601721604,0.0006385829180766485,1.253421052631579,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2019-06
java,2019-07,10726,8347,0.20133923494315117,0.25955621853440236,0.0006338448792909781,1.2850125793698335,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2019-07
java,2019-08,8977,7159,0.18534003093967866,0.25119750473432106,0.0007003031486813388,1.2539460818550077,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2019-08
java,2019-09,9572,7597,0.18805180262008764,0.2510447137484329,0.0007853034227668841,1.2599710412004739,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2019-09
java,2019-10,11097,8749,0.1919848242700851,0.251869874740921,0.0007985242636899878,1.268373528403246,0.817,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,java,2019-10
