lang,year_month,tag_entropy,unique_tags,tag_concentration,ari,ari_centered,did_copilot_beta,did_copilot_ga,did_chatgpt,did_gpt4,did_llama2,did_code_llama,did_devin,covid,unique_tags_lt
c,2024-02,4.77242715417415,701,0.3726315789473684,0.531,-0.11192307692307701,-0.11192307692307701,-0.11192307692307701,-0.11192307692307701,-0.11192307692307701,-0.11192307692307701,-0.11192307692307701,-0.0,0,6.553933404025811
c,2024-03,4.886108013088198,780,0.3619679812573214,0.531,-0.11192307692307701,-0.11192307692307701,-0.11192307692307701,-0.11192307692307701,-0.11192307692307701,-0.11192307692307701,-0.11192307692307701,-0.11192307692307701,0,6.660575149839686
cpp,2018-01,4.930958696575222,2035,0.3890531527195214,0.787,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.618742377670413
cpp,2018-02,4.932516374388625,2067,0.3983433178019377,0.787,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.63433723562832
cpp,2018-03,4.977373510306281,2192,0.3907796437009131,0.787,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.693025748417888
cpp,2018-04,4.959114558976498,2004,0.3879598662207358,0.787,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.60339933974067
cpp,2018-05,4.97751145932397,2083,0.38262205769365093,0.787,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.642044402873258
cpp,2018-06,5.007193496127944,1977,0.38569182389937107,0.787,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.589841512182657
cpp,2018-07,4.958900636077368,1882,0.3906433730891987,0.787,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.5406215286571525
cpp,2018-08,4.947175805473178,1853,0.39369354299096687,0.787,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.5251007461258
cpp,2018-09,4.874539254574204,1754,0.39623835789854417,0.787,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.470224135899966
cpp,2018-10,4.9387648926383685,1963,0.39085545722713866,0.787,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.582738488914411
cpp,2018-11,4.9334639387958426,1951,0.39025133282559027,0.787,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.5766097669730375
cpp,2018-12,4.917236664555835,1750,0.3919902912621359,0.787,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.467942332285852
cpp,2019-01,4.8833842691156075,1794,0.3964833649370798,0.787,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.492760300922379
cpp,2019-02,4.872998283456441,1736,0.39437134502923976,0.787,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.459914766241105
cpp,2019-03,4.945444943365748,2022,0.3879475580771295,0.787,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.612336837167746
cpp,2019-04,4.774464530178931,1861,0.4116599190283401,0.787,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.529406457837013
cpp,2019-05,4.8974652811415424,1879,0.3969200198708395,0.787,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.539027055823995
cpp,2019-06,4.873982757908092,1726,0.39923706736136955,0.787,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.454141078146678
cpp,2019-07,4.928226234011808,1906,0.38968481375358166,0.787,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.553286605600419
cpp,2019-08,4.897702675759291,1642,0.3930682976554536,0.787,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.404279118037268
cpp,2019-09,4.846733192145985,1724,0.3911573947200146,0.787,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.45298232946546
cpp,2019-10,4.880965087395135,1998,0.3924050632911392,0.787,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.6004023345004
cpp,2019-11,4.913552812260919,1999,0.3831572854869049,0.787,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.600902459542082
cpp,2019-12,4.929838645271456,1885,0.38102385842945174,0.787,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.542213463193403
cpp,2020-01,4.995419745455079,1956,0.3751837239885511,0.787,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.579167967396076
cpp,2020-02,4.970379678925825,1871,0.374014147491666,0.787,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.534762657037537
cpp,2020-03,4.980719728737521,2046,0.37722751019823947,0.787,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.624130585661289
cpp,2020-04,4.920820674362259,2212,0.38249865374259556,0.787,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.70210434005105
cpp,2020-05,4.955874816827752,2328,0.3793820867575159,0.787,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.753194269884341
cpp,2020-06,4.957558406075863,2231,0.37945318972659486,0.787,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.710653323501202
cpp,2020-07,4.986823417878149,2164,0.3760895845263091,0.787,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.68017564043659
cpp,2020-08,4.988008223625939,2003,0.3694503533932615,0.787,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.602900462204755
cpp,2020-09,4.980604891247645,1903,0.3742471795741793,0.787,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.55171221535131
cpp,2020-10,4.912856338919546,1894,0.3826996642985401,0.787,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.546974117516527
cpp,2020-11,4.900996985899722,1886,0.382690794649882,0.787,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.54274354536855
cpp,2020-12,4.909808437724719,1931,0.38373227282959405,0.787,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.566311014772463
cpp,2021-01,4.930297393125022,1894,0.38224667433076037,0.787,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.546974117516527
cpp,2021-02,4.922948286243768,1859,0.37780680983097903,0.787,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.528331766707247
cpp,2021-03,4.894613880409964,1887,0.381574827802129,0.787,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.543273346705446
cpp,2021-04,4.894720188125917,1789,0.3780373433370279,0.787,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.489970898834801
cpp,2021-05,4.9301356303460135,1867,0.3736466436763173,0.787,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.532623618788788
cpp,2021-06,4.8827784919994155,1743,0.38107416879795397,0.787,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.463936604468925
cpp,2021-07,4.93523523563004,1728,0.3749056603773585,0.787,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.455298485683291
cpp,2021-08,4.893620775031337,1632,0.3792962356792144,0.787,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.398174092970465
cpp,2021-09,4.895238663339278,1690,0.3783078643309728,0.787,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.43307534889858
cpp,2021-10,4.868441113017533,1720,0.3825802345667788,0.787,0.144076923076923,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,1,7.450660796211539
cpp,2021-11,4.884091225188165,1716,0.380201372182126,0.787,0.144076923076923,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,1,7.448333860897476
cpp,2021-12,4.91573046309963,1655,0.37401171984001486,0.787,0.144076923076923,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,1,7.412160334945205
cpp,2022-01,4.943506194966727,1790,0.3793745346239762,0.787,0.144076923076923,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0,7.490529402060711
cpp,2022-02,4.944509169877684,1692,0.3759120228402242,0.787,0.144076923076923,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0,7.4342573821331355
cpp,2022-03,5.007254717555992,1787,0.36826513608591,0.787,0.144076923076923,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0,7.488852955733459
cpp,2022-04,4.936259987425085,1741,0.37647619047619046,0.787,0.144076923076923,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0,7.462789157412448
cpp,2022-05,4.936652974742129,1710,0.37468519727637345,0.787,0.144076923076923,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0,7.444833273892193
cpp,2022-06,4.934091439087815,1629,0.3732371964796946,0.787,0.144076923076923,0.144076923076923,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0,7.396335293800808
cpp,2022-07,4.979508432807995,1621,0.3704104841330012,0.787,0.144076923076923,0.144076923076923,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0,7.3914152346753585
cpp,2022-08,4.952499705377397,1619,0.37289845326160054,0.787,0.144076923076923,0.144076923076923,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0,7.3901814282264295
cpp,2022-09,4.987262811867172,1594,0.3683960019038553,0.787,0.144076923076923,0.144076923076923,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0,7.374629015218945
cpp,2022-10,4.919760802204246,1543,0.37844611528822053,0.787,0.144076923076923,0.144076923076923,0.144076923076923,0.0,0.0,0.0,0.0,0.0,0,7.342131730584722
cpp,2022-11,4.9931324450867045,1608,0.36531446888471314,0.787,0.144076923076923,0.144076923076923,0.144076923076923,0.144076923076923,0.0,0.0,0.0,0.0,0,7.3833681469923835
cpp,2022-12,5.013885247896413,1564,0.36395846059865605,0.787,0.144076923076923,0.144076923076923,0.144076923076923,0.144076923076923,0.0,0.0,0.0,0.0,0,7.355641102974253
cpp,2023-01,5.071157381529591,1534,0.3562669420420808,0.787,0.144076923076923,0.144076923076923,0.144076923076923,0.144076923076923,0.0,0.0,0.0,0.0,0,7.336285660021297
cpp,2023-02,5.0989013883632595,1432,0.35542168674698793,0.787,0.144076923076923,0.144076923076923,0.144076923076923,0.144076923076923,0.0,0.0,0.0,0.0,0,7.267525427828172
cpp,2023-03,5.101313691935559,1575,0.35740024022420924,0.787,0.144076923076923,0.144076923076923,0.144076923076923,0.144076923076923,0.144076923076923,0.0,0.0,0.0,0,7.362645270417825
cpp,2023-04,5.061000556312213,1394,0.36330009649404954,0.787,0.144076923076923,0.144076923076923,0.144076923076923,0.144076923076923,0.144076923076923,0.0,0.0,0.0,0,7.240649694255466
cpp,2023-05,5.0560885283881305,1341,0.3654320987654321,0.787,0.144076923076923,0.144076923076923,0.144076923076923,0.144076923076923,0.144076923076923,0.0,0.0,0.0,0,7.201916317531627
cpp,2023-06,5.173063488610091,1423,0.34665099882491185,0.787,0.144076923076923,0.144076923076923,0.144076923076923,0.144076923076923,0.144076923076923,0.0,0.0,0.0,0,7.261225091971921
cpp,2023-07,5.06980358225744,1355,0.361060176696116,0.787,0.144076923076923,0.144076923076923,0.144076923076923,0.144076923076923,0.144076923076923,0.144076923076923,0.0,0.0,0,7.212294468500341
cpp,2023-08,5.044207051226482,1258,0.36017980895298746,0.787,0.144076923076923,0.144076923076923,0.144076923076923,0.144076923076923,0.144076923076923,0.144076923076923,0.144076923076923,0.0,0,7.138073034044347
cpp,2023-09,5.0377236338097156,1210,0.36017298187808894,0.787,0.144076923076923,0.144076923076923,0.144076923076923,0.144076923076923,0.144076923076923,0.144076923076923,0.144076923076923,0.0,0,7.099201743553092
cpp,2023-10,5.086987734705365,1336,0.35780483372705796,0.787,0.144076923076923,0.144076923076923,0.144076923076923,0.144076923076923,0.144076923076923,0.144076923076923,0.144076923076923,0.0,0,7.198183577101943
cpp,2023-11,5.0541572272642945,1208,0.36049694672562643,0.787,0.144076923076923,0.144076923076923,0.144076923076923,0.144076923076923,0.144076923076923,0.144076923076923,0.144076923076923,0.0,0,7.097548850614793
cpp,2023-12,5.07400641685743,1200,0.3497232865048957,0.787,0.144076923076923,0.144076923076923,0.144076923076923,0.144076923076923,0.144076923076923,0.144076923076923,0.144076923076923,0.0,0,7.0909098220799835
cpp,2024-01,5.0745874798686215,1268,0.35735037768739103,0.787,0.144076923076923,0.144076923076923,0.144076923076923,0.144076923076923,0.144076923076923,0.144076923076923,0.144076923076923,0.0,0,7.1459844677143876
cpp,2024-02,4.97089096074275,1124,0.3669945355191257,0.787,0.144076923076923,0.144076923076923,0.144076923076923,0.144076923076923,0.144076923076923,0.144076923076923,0.144076923076923,0.0,0,7.025538314638521
cpp,2024-03,5.069898515563082,1287,0.3557008267640838,0.787,0.144076923076923,0.144076923076923,0.144076923076923,0.144076923076923,0.144076923076923,0.144076923076923,0.144076923076923,0.144076923076923,0,7.160845906664299
csharp,2018-01,4.996370686309518,3135,0.3952858215533283,0.688,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0507033814703
csharp,2018-02,4.97047067449229,2986,0.3997196966974521,0.688,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.00202481821611
csharp,2018-03,5.012086459659329,3276,0.3964457678661936,0.688,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.094683648698815
csharp,2018-04,4.973100344899392,3192,0.40236445169180596,0.688,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.068716192714781
csharp,2018-05,5.000067390718493,3293,0.3956925011790599,0.688,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.099857910737585
csharp,2018-06,4.992823747245458,3057,0.39400170164492343,0.688,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.025516386489008
csharp,2018-07,5.006534866716754,3239,0.3955546748571617,0.688,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.083328608786376
csharp,2018-08,5.000429740432385,3209,0.3951709999674596,0.688,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.07402621612406
csharp,2018-09,4.970708155915601,2982,0.3995172907945846,0.688,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.000684784514748
csharp,2018-10,4.9773723967583905,3143,0.3973694833153929,0.688,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.053251153549096
csharp,2018-11,4.998377066148287,3019,0.395577756556233,0.688,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.013012110368916
csharp,2018-12,4.971108721850044,2891,0.39652743245483174,0.688,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.969703583278656
csharp,2019-01,4.968092975455727,3058,0.39883121099527435,0.688,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.025843344150903
csharp,2019-02,4.8773429879839645,2873,0.4046369036213834,0.688,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.96346006663897
csharp,2019-03,4.9344229865569105,3031,0.4015178256265443,0.688,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.016977746762262
csharp,2019-04,4.877879556603479,3011,0.4058829753465242,0.688,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.010359588919783
csharp,2019-05,4.928712117292972,3051,0.40356156623946754,0.688,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.023552392404348
csharp,2019-06,4.907908357911757,2779,0.40413589364844904,0.688,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.930206206684683
csharp,2019-07,4.912835784421707,2874,0.40443109275253475,0.688,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.963807953231451
csharp,2019-08,4.960359688375533,2890,0.396696232402962,0.688,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.969357742016346
csharp,2019-09,4.937174513954199,2854,0.40175635576229046,0.688,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.956827122090111
csharp,2019-10,4.969567610701657,2962,0.39310777868065305,0.688,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.993957547573565
csharp,2019-11,4.943587550736822,2875,0.3979754101539774,0.688,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.964155718840937
csharp,2019-12,4.9479098269902515,2688,0.40246934389616956,0.688,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.896924656268864
csharp,2020-01,4.989431191718113,2879,0.39727098565117097,0.688,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.965545573129992
csharp,2020-02,4.951146254785317,2825,0.3996959270224854,0.688,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.946617563244473
csharp,2020-03,4.930085599497613,2777,0.398227287116176,0.688,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.9294865233142895
csharp,2020-04,4.977752688419185,3047,0.39421738354452973,0.688,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.022240916806537
csharp,2020-05,4.96243063637621,3028,0.39810051444400474,0.688,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.015987811027237
csharp,2020-06,4.972893270116273,2904,0.39618240485168915,0.688,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.974188669286011
csharp,2020-07,4.970597461646758,2890,0.39690581037371886,0.688,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.969357742016346
csharp,2020-08,4.941055981277588,2683,0.3963425279329609,0.688,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.895063498091573
csharp,2020-09,4.955871349765406,2592,0.39188178077066965,0.688,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.860570785538664
csharp,2020-10,4.958164038407457,2601,0.39690060211232847,0.688,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.86403565907245
csharp,2020-11,4.954001934408481,2426,0.39115628970775096,0.688,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.794411205726601
csharp,2020-12,4.935710171601221,2388,0.39273078160180125,0.688,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.77863014732581
csharp,2021-01,4.948966378541476,2563,0.3934610497507575,0.688,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.849323818040561
csharp,2021-02,4.91264209396881,2372,0.39679715302491103,0.688,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.771910256435763
csharp,2021-03,4.919183890164491,2541,0.39903154664876783,0.688,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.8407064517494
csharp,2021-04,4.88620364748323,2390,0.398288825512056,0.688,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.779466967458324
csharp,2021-05,4.894457659176183,2380,0.40085561497326205,0.688,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.7752758464868625
csharp,2021-06,4.93121894969395,2400,0.3983849259757739,0.688,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.783640596221253
csharp,2021-07,4.881495202460343,2252,0.40049212021793895,0.688,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.720017940432244
csharp,2021-08,4.953877921727223,2378,0.3979147031102733,0.688,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.774435510302958
csharp,2021-09,4.907863873198239,2238,0.39967304432065875,0.688,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.713784616598755
csharp,2021-10,4.926585234510808,2325,0.39564913913448113,0.688,0.0450769230769229,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,1,7.75190533307861
csharp,2021-11,4.907893580449075,2367,0.40654385482540556,0.688,0.0450769230769229,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,1,7.769800996003896
csharp,2021-12,4.90415290341196,2246,0.40072595281306717,0.688,0.0450769230769229,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,1,7.717351272185329
csharp,2022-01,4.903111321640983,2352,0.40546303232870395,0.688,0.0450769230769229,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0,7.763446388727362
csharp,2022-02,4.923293571132978,2320,0.40128158626526417,0.688,0.0450769230769229,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0,7.749753406274437
csharp,2022-03,4.917379032524871,2379,0.40260579304404004,0.688,0.0450769230769229,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0,7.77485576666552
csharp,2022-04,4.882813874619361,2268,0.41060892140665567,0.688,0.0450769230769229,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0,7.727094484779841
csharp,2022-05,4.861392416624225,2271,0.41702103849597133,0.688,0.0450769230769229,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0.0,0,7.7284157798410416
csharp,2022-06,4.8938113595109805,2270,0.4088534190733192,0.688,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0,7.7279755421055585
csharp,2022-07,4.875129475167685,2237,0.4118817676324261,0.688,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0,7.71333788887187
csharp,2022-08,4.89184542833393,2285,0.4078483245149912,0.688,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0,7.734558844354756
csharp,2022-09,4.895084151694241,2196,0.4047791893526921,0.688,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0,7.69484807238461
csharp,2022-10,4.875332441500836,2219,0.40778515389257697,0.688,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0,0.0,0.0,0.0,0.0,0,7.705262474866325
csharp,2022-11,4.917310660908411,2269,0.407840601857294,0.688,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0,0.0,0.0,0.0,0,7.727535110475448
csharp,2022-12,4.9297916786515135,2182,0.4027308109487654,0.688,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0,0.0,0.0,0.0,0,7.688455356549944
csharp,2023-01,4.957199231510947,2270,0.40203147532760675,0.688,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0,0.0,0.0,0.0,0,7.7279755421055585
csharp,2023-02,4.9100666512275914,2045,0.40367503436301816,0.688,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0,0.0,0.0,0.0,0,7.6236419465115715
csharp,2023-03,4.916376313154752,2064,0.4031537817471393,0.688,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0,0.0,0.0,0,7.632885505395133
csharp,2023-04,5.011028350606065,2089,0.3970156361616001,0.688,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0,0.0,0.0,0,7.644919344958857
csharp,2023-05,4.959812758125646,2089,0.40484212175820733,0.688,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0,0.0,0.0,0,7.644919344958857
csharp,2023-06,5.022153752774701,2143,0.397840206588935,0.688,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0,0.0,0.0,0,7.670428522190693
csharp,2023-07,5.002896086290469,2153,0.4045882710422364,0.688,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0,0.0,0,7.675081857716334
csharp,2023-08,4.968985396106932,2028,0.40168858580938466,0.688,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0,0,7.615298339825815
csharp,2023-09,4.949482981583051,1800,0.40263132436877236,0.688,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0,0,7.496097345175956
csharp,2023-10,4.993548326299553,1911,0.3928965771071034,0.688,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0,0,7.555905093611346
csharp,2023-11,4.959834443542268,1870,0.3993758275014186,0.688,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0,0,7.534228326274089
csharp,2023-12,4.980215694883389,1747,0.3955816737403417,0.688,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0,0,7.466227556215481
csharp,2024-01,5.001392562429185,1805,0.393556060114607,0.688,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0,0,7.498869733976931
csharp,2024-02,4.956006775975553,1709,0.3940457203615098,0.688,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0,0,7.444248649496705
csharp,2024-03,5.0092765013346,1869,0.3964762094365917,0.688,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0450769230769229,0.0450769230769229,0,7.533693709848633
go,2018-01,4.043527461552532,402,0.44903988183161003,0.726,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.998936561946683
go,2018-02,4.0372668286303695,416,0.45899379738111645,0.726,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0330862217988015
go,2018-03,4.069130988061066,418,0.44192256341789055,0.726,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.037870919922137
go,2018-04,4.0833515628654435,437,0.4482980089916506,0.726,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.082218910376446
go,2018-05,4.127365041566094,448,0.4436752674638137,0.726,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.1070228877422545
go,2018-06,4.227741042560082,493,0.4348823866896156,0.726,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.202535517187923
go,2018-07,4.186143985961705,493,0.43569405099150144,0.726,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.202535517187923
go,2018-08,4.17576854069827,481,0.43739658025372313,0.726,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.1779441140506
go,2018-09,4.126088461911941,477,0.4477791116446579,0.726,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.169610732491456
go,2018-10,4.104081155452404,516,0.4568740198640878,0.726,0.08307692307692294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.248042874508429
